time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
475.136,1,1,0,1,1,9626,0.23273824193213655,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.154,0,1,1,1,0,17143,0.22932410525937288,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.173,1,1,0,1,1,9633,0.23273824193213655,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.191,0,1,1,1,0,17144,0.22938834170342312,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.21,1,1,0,1,1,9595,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.228,0,1,1,1,0,17144,0.22958105103557386,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.247,1,1,0,1,1,9585,0.2325992107242918,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.265,0,1,1,1,0,17144,0.22945257814747336,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.284,1,1,0,1,1,9571,0.2325992107242918,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.302,0,1,1,1,0,17143,0.22958105103557386,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.321,1,1,0,1,1,9598,0.23273824193213655,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.339,0,1,1,1,0,17143,0.22958105103557386,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.358,1,1,0,1,1,9586,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.376,0,1,1,1,0,17144,0.22970952392367436,32,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.395,1,1,0,1,1,9611,0.23273824193213655,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.413,0,1,1,1,0,17143,0.2296452874796241,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.432,1,1,0,1,1,9619,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.45,0,1,1,1,0,17143,0.22951681459152362,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.469,1,1,0,1,1,9600,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.487,0,1,1,1,0,17143,0.22938834170342312,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.506,1,1,0,1,1,9562,0.2325992107242918,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.524,0,1,1,1,0,17143,0.22938834170342312,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.543,1,1,0,1,1,9540,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.561,0,1,1,1,0,17143,0.22932410525937288,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.58,1,1,0,1,1,9559,0.2325296951203694,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.598,0,1,1,1,0,17143,0.22925986881532265,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.617,1,1,0,1,1,9599,0.23273824193213655,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.635,0,1,1,1,0,17143,0.22932410525937288,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.654,1,1,0,1,1,9602,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.672,0,1,1,1,0,17143,0.22938834170342312,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.691,1,1,0,1,1,9635,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.709,0,1,1,1,0,17143,0.22925986881532265,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.728,1,1,0,1,1,9677,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.746,0,1,1,1,0,17143,0.22925986881532265,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.765,1,1,0,1,1,9727,0.2325992107242918,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.783,0,1,1,1,0,17143,0.22945257814747336,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.802,1,1,0,1,1,9771,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.82,0,1,1,1,0,17143,0.22945257814747336,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.839,1,1,0,1,1,9812,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.857,0,1,1,1,0,17143,0.22938834170342312,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
475.876,1,1,0,1,1,9808,0.23266872632821417,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.894,0,1,1,1,0,17143,0.22945257814747336,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
