time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
243.58,0,1,1,1,0,3681,0.48186041522139555,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.6,1,1,25,1,1,16977,0.5524332386363637,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.617,0,1,1,1,0,3703,0.4819886207329617,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.637,1,1,25,1,1,17006,0.5522244318181818,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.654,0,1,1,1,0,3743,0.48218092900031095,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.674,1,1,25,1,1,17088,0.552015625,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.691,0,1,1,1,0,3837,0.48218092900031095,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.711,1,1,25,1,1,17081,0.5519460227272728,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.728,0,1,1,1,0,3883,0.48192451797717867,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.748,1,1,25,1,1,17110,0.5523636363636364,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.765,0,1,1,1,0,3996,0.4819886207329617,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.785,1,1,25,1,1,17008,0.552502840909091,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.802,0,1,1,1,0,3971,0.48186041522139555,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.822,1,1,25,1,1,16976,0.55278125,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.839,0,1,1,1,0,3929,0.4817963124656125,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.859,1,1,25,1,1,16854,0.5529204545454546,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.876,0,1,1,1,0,3831,0.4816681069540463,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.896,1,1,25,1,1,16766,0.55278125,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.913,0,1,1,1,0,3723,0.48186041522139555,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.933,1,1,25,1,1,16770,0.5527116477272728,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
243.95,0,1,1,1,0,3696,0.4816681069540463,59,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
243.97,1,1,25,1,1,16773,0.55278125,64,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
