time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
374.678,1,1,0,1,1,16882,0.21515079413977378,28,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.696,0,1,1,1,0,16993,0.19071800238517594,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.716,1,1,0,1,1,17105,0.21577643457507523,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.733,0,1,1,1,0,17019,0.19065376594112568,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.753,1,1,0,1,1,17127,0.21577643457507523,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.77,0,1,1,1,0,16974,0.19065376594112568,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.789,1,1,0,1,1,17138,0.2158459501789976,31,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.807,0,1,1,1,0,16940,0.19065376594112568,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.826,1,1,0,1,1,17140,0.21570691897115285,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.844,0,1,1,1,0,16974,0.19078223882922618,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.863,1,1,0,1,1,17139,0.21570691897115285,31,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.881,0,1,1,1,0,16938,0.19058952949707544,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.9,1,1,0,1,1,17140,0.21570691897115285,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.918,0,1,1,1,0,16974,0.19078223882922618,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.937,1,1,0,1,1,17140,0.2158459501789976,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.955,0,1,1,1,0,16885,0.19065376594112568,25,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
374.974,1,1,0,1,1,17139,0.21577643457507523,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.992,0,1,1,1,0,16948,0.1905252930530252,24,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
375.011,1,1,0,1,1,17140,0.21591546578291998,31,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375.029,0,1,1,1,0,16940,0.19078223882922618,24,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
375.048,1,1,0,1,1,17136,0.21598498138684236,30,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375.066,0,1,1,1,0,16980,0.1905252930530252,24,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
