time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
457.826,1,1,0,1,1,8165,0.2262037751634326,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.844,0,1,1,1,0,16984,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
457.863,1,1,0,1,1,8262,0.22634280637127735,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.881,0,1,1,1,0,16981,0.22020253020423816,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
457.9,1,1,0,1,1,8325,0.22627329076735497,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.918,0,1,1,1,0,17058,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
457.937,1,1,0,1,1,8411,0.22634280637127735,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.955,0,1,1,1,0,17067,0.22033100309233866,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
457.974,1,1,0,1,1,8503,0.22627329076735497,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.992,0,1,1,1,0,17067,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.011,1,1,0,1,1,8575,0.22627329076735497,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.029,0,1,1,1,0,17067,0.22033100309233866,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.048,1,1,0,1,1,8608,0.22613425955951022,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.065,0,1,1,1,0,16986,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.085,1,1,0,1,1,8654,0.22606474395558782,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.102,0,1,1,1,0,16984,0.2203952395363889,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.122,1,1,0,1,1,8661,0.2258561971438207,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.139,0,1,1,1,0,17058,0.22033100309233866,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.159,1,1,0,1,1,8666,0.2258561971438207,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.176,0,1,1,1,0,17064,0.22052371242448937,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.196,1,1,0,1,1,8603,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.213,0,1,1,1,0,16830,0.2203952395363889,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.233,1,1,0,1,1,8576,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.25,0,1,1,1,0,16892,0.22033100309233866,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.27,1,1,0,1,1,8522,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.287,0,1,1,1,0,16986,0.22033100309233866,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.307,1,1,0,1,1,8446,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.324,0,1,1,1,0,16892,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.344,1,1,0,1,1,8406,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.361,0,1,1,1,0,16986,0.22020253020423816,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.381,1,1,0,1,1,8391,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.398,0,1,1,1,0,16986,0.22013829376018793,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.418,1,1,0,1,1,8375,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.435,0,1,1,1,0,16984,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.455,1,1,0,1,1,8354,0.22564765033205353,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.472,0,1,1,1,0,16981,0.2203952395363889,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.492,1,1,0,1,1,8325,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.509,0,1,1,1,0,16989,0.2202667666482884,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.529,1,1,0,1,1,8337,0.22564765033205353,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.546,0,1,1,1,0,17064,0.22045947598043913,28,3500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
458.566,1,1,0,1,1,8365,0.2257171659359759,26,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
