time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
391.719,0,1,1,1,1,17019,0.4876120622137724,61,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.739,1,1,25,1,1,10157,0.4998139204545455,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.756,0,1,1,1,1,17136,0.4875479786203681,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.776,1,1,25,1,1,10212,0.49974431818181825,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.793,0,1,1,1,1,16893,0.48741981143355934,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.813,1,1,25,1,1,10311,0.49974431818181825,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.83,0,1,1,1,1,16966,0.4876761458071768,61,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.85,1,1,25,1,1,10451,0.4996051136363637,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.867,0,1,1,1,1,17113,0.48774022940058115,61,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.887,1,1,25,1,1,10548,0.49939630681818187,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.904,0,1,1,1,1,17133,0.4878043129939855,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.923,1,1,25,1,1,10669,0.49918750000000006,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.941,0,1,1,1,1,17137,0.4878043129939855,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.96,1,1,25,1,1,10771,0.49890909090909097,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
391.978,0,1,1,1,1,17137,0.4878043129939855,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
391.997,1,1,25,1,1,10829,0.4987698863636364,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
392.015,0,1,1,1,1,17137,0.4879324801807942,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
392.034,1,1,25,1,1,10842,0.4986306818181819,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
392.052,0,1,1,1,1,17136,0.48774022940058115,62,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
392.071,1,1,25,1,1,10814,0.4984914772727273,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
392.089,0,1,1,1,1,16936,0.48774022940058115,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
392.108,1,1,25,1,1,10692,0.49842187500000007,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
392.126,0,1,1,1,1,17045,0.4878043129939855,61,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
392.145,1,1,25,1,1,10658,0.4985610795454546,58,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
