time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
295.247,0,1,1,1,1,16973,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.266,1,1,0,1,1,16301,0.15800896771557538,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.284,0,1,1,1,1,16888,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.303,1,1,0,1,1,16265,0.15800896771557538,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.321,0,1,1,1,1,16875,0.15737928792309905,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.34,1,1,0,1,1,16226,0.15807848331949775,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.358,0,1,1,1,1,17008,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.377,1,1,0,1,1,16265,0.15814799892342016,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.395,0,1,1,1,1,16990,0.15763623369930002,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.414,1,1,0,1,1,16274,0.15821751452734253,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.432,0,1,1,1,1,17070,0.15763623369930002,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.451,1,1,0,1,1,16323,0.1582870301312649,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.469,0,1,1,1,1,17072,0.15763623369930002,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.488,1,1,0,1,1,16247,0.1582870301312649,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.506,0,1,1,1,1,17076,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.525,1,1,0,1,1,16292,0.1583565457351873,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.543,0,1,1,1,1,17080,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.562,1,1,0,1,1,16303,0.15842606133910966,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.58,0,1,1,1,1,17097,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.599,1,1,0,1,1,16307,0.15842606133910966,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.617,0,1,1,1,1,17095,0.15770047014335026,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.636,1,1,0,1,1,16349,0.15856509254695444,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.654,0,1,1,1,1,17083,0.15744352436714928,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.673,1,1,0,1,1,16194,0.15842606133910966,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.691,0,1,1,1,1,17084,0.15744352436714928,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.71,1,1,0,1,1,16345,0.15849557694303207,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.728,0,1,1,1,1,17092,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.747,1,1,0,1,1,16194,0.15842606133910966,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.765,0,1,1,1,1,17097,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.784,1,1,0,1,1,16227,0.15849557694303207,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.802,0,1,1,1,1,17086,0.15744352436714928,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.821,1,1,0,1,1,16145,0.15849557694303207,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.839,0,1,1,1,1,17086,0.15737928792309905,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.858,1,1,0,1,1,16271,0.15856509254695444,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.876,0,1,1,1,1,17087,0.15737928792309905,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.895,1,1,0,1,1,16238,0.15856509254695444,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.913,0,1,1,1,1,17097,0.15744352436714928,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.932,1,1,0,1,1,16262,0.15856509254695444,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.95,0,1,1,1,1,17086,0.15731505147904878,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
295.969,1,1,0,1,1,16299,0.15863460815087682,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.986,0,1,1,1,1,17094,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
296.006,1,1,0,1,1,16255,0.15863460815087682,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.023,0,1,1,1,1,17097,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
296.043,1,1,0,1,1,16234,0.15863460815087682,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.06,0,1,1,1,1,17099,0.15750776081119952,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
296.08,1,1,0,1,1,16306,0.1587041237547992,19,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.097,0,1,1,1,1,17100,0.15757199725524976,20,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
