time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
319.991,0,1,1,1,1,17167,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.011,1,1,0,1,1,15983,0.170660807629449,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.028,0,1,1,1,1,17124,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.048,1,1,0,1,1,15815,0.17059129202552661,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.065,0,1,1,1,1,17121,0.1618116025625659,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.085,1,1,0,1,1,15918,0.17079983883729374,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.102,0,1,1,1,1,17121,0.16174736611851567,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.122,1,1,0,1,1,15811,0.17052177642160424,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.139,0,1,1,1,1,17124,0.1618116025625659,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.159,1,1,0,1,1,15900,0.17079983883729374,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.176,0,1,1,1,1,17163,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.196,1,1,0,1,1,15906,0.17045226081768183,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.213,0,1,1,1,1,17167,0.1618116025625659,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.233,1,1,0,1,1,15878,0.1702437140059147,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.25,0,1,1,1,1,17167,0.16174736611851567,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.27,1,1,0,1,1,15920,0.1702437140059147,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.287,0,1,1,1,1,17169,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.307,1,1,0,1,1,15952,0.17010468279806992,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.324,0,1,1,1,1,17124,0.16174736611851567,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.344,1,1,0,1,1,15866,0.1698961359863028,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.361,0,1,1,1,1,17124,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.381,1,1,0,1,1,15858,0.169757104778458,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.398,0,1,1,1,1,17124,0.16200431189471665,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.418,1,1,0,1,1,15766,0.16968758917453564,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.435,0,1,1,1,1,17121,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.455,1,1,0,1,1,15948,0.17003516719414755,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.472,0,1,1,1,1,17124,0.16187583900661615,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.492,1,1,0,1,1,15805,0.16934001115492373,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.509,0,1,1,1,1,17163,0.16200431189471665,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.529,1,1,0,1,1,15761,0.1694095267588461,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.546,0,1,1,1,1,17166,0.16200431189471665,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.566,1,1,0,1,1,15763,0.16920097994707897,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.583,0,1,1,1,1,17122,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.603,1,1,0,1,1,15839,0.16927049555100135,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.62,0,1,1,1,1,17123,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.64,1,1,0,1,1,15792,0.16913146434315657,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.657,0,1,1,1,1,17123,0.16213278478281712,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.677,1,1,0,1,1,15782,0.16739357424509702,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.694,0,1,1,1,1,17121,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.714,1,1,0,1,1,15605,0.16739357424509702,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.731,0,1,1,1,1,17066,0.16200431189471665,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.751,1,1,0,1,1,15774,0.1690619487392342,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.768,0,1,1,1,1,17122,0.16206854833876688,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.788,1,1,0,1,1,15859,0.1690619487392342,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.805,0,1,1,1,1,17123,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.825,1,1,0,1,1,15863,0.1674630898490194,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.842,0,1,1,1,1,17124,0.16213278478281712,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.862,1,1,0,1,1,15895,0.1690619487392342,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.879,0,1,1,1,1,17124,0.16206854833876688,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.899,1,1,0,1,1,15842,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.916,0,1,1,1,1,17121,0.16206854833876688,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.936,1,1,0,1,1,15821,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.953,0,1,1,1,1,17123,0.16206854833876688,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
320.973,1,1,0,1,1,15808,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.99,0,1,1,1,1,17124,0.16213278478281712,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.01,1,1,0,1,1,15731,0.1599554046254021,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.027,0,1,1,1,1,17124,0.16232549411496786,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.047,1,1,0,1,1,15921,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.064,0,1,1,1,1,17124,0.16213278478281712,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.084,1,1,0,1,1,15961,0.16009443583324687,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.101,0,1,1,1,1,17167,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.121,1,1,0,1,1,15829,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.138,0,1,1,1,1,17066,0.16206854833876688,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.158,1,1,0,1,1,16000,0.16009443583324687,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.175,0,1,1,1,1,17124,0.16200431189471665,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
321.195,1,1,0,1,1,15887,0.16002492022932446,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.212,0,1,1,1,1,17063,0.16194007545066638,21,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
