time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
335.481,1,1,25,1,1,9590,0.47795880681818187,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.498,0,1,1,1,1,17186,0.46723347951118605,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.518,1,1,25,1,1,9527,0.47795880681818187,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.535,0,1,1,1,1,17172,0.467041228730973,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.555,1,1,25,1,1,9485,0.4778892045454546,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.572,0,1,1,1,1,17222,0.46710531232437735,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.592,1,1,25,1,1,9450,0.4778892045454546,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.609,0,1,1,1,1,17190,0.46710531232437735,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.629,1,1,25,1,1,9477,0.4778892045454546,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.646,0,1,1,1,1,17210,0.4673616466979948,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.666,1,1,25,1,1,9387,0.4778196022727273,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.683,0,1,1,1,1,17222,0.46723347951118605,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.703,1,1,25,1,1,9306,0.47775000000000006,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.72,0,1,1,1,1,17222,0.4674257302913991,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.74,1,1,25,1,1,9255,0.4778196022727273,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.757,0,1,1,1,1,17167,0.4674257302913991,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.777,1,1,25,1,1,9240,0.4776107954545455,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.794,0,1,1,1,1,17190,0.46723347951118605,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.814,1,1,25,1,1,9223,0.4775411931818182,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.831,0,1,1,1,1,17142,0.4672975631045904,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.851,1,1,25,1,1,9149,0.4773323863636364,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.868,0,1,1,1,1,17190,0.4673616466979948,59,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.887,1,1,25,1,1,9109,0.4773323863636364,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.905,0,1,1,1,1,17127,0.46716939591778167,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.924,1,1,25,1,1,9009,0.4773323863636364,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.942,0,1,1,1,1,17129,0.46716939591778167,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.961,1,1,25,1,1,8879,0.4773323863636364,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
335.979,0,1,1,1,1,17106,0.46723347951118605,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
335.998,1,1,25,1,1,8753,0.4771931818181819,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.016,0,1,1,1,1,16904,0.467041228730973,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.035,1,1,25,1,1,8695,0.4771931818181819,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.053,0,1,1,1,1,16925,0.4669771451375686,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.072,1,1,25,1,1,8633,0.4770539772727273,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.09,0,1,1,1,1,16922,0.46691306154416423,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.109,1,1,25,1,1,8643,0.4771235795454546,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.127,0,1,1,1,1,17054,0.46723347951118605,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.146,1,1,25,1,1,8645,0.4770539772727273,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.164,0,1,1,1,1,16925,0.46723347951118605,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.183,1,1,25,1,1,8733,0.4771235795454546,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.201,0,1,1,1,1,17111,0.46716939591778167,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.22,1,1,25,1,1,8828,0.4771931818181819,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.238,0,1,1,1,1,17114,0.4672975631045904,60,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
336.257,1,1,25,1,1,8935,0.4772627840909091,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
336.275,0,1,1,1,1,16928,0.46710531232437735,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
