time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
260.614,1,1,25,1,1,12120,0.5674673295454546,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.632,0,1,1,1,0,2637,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.651,1,1,25,1,1,12108,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.669,0,1,1,1,0,2646,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.688,1,1,25,1,1,11952,0.5676065340909091,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.706,0,1,1,1,0,2673,0.4884629990670526,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.725,1,1,25,1,1,11901,0.5675369318181819,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.742,0,1,1,1,0,2663,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.762,1,1,25,1,1,12044,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.779,0,1,1,1,0,2670,0.4884629990670526,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.799,1,1,25,1,1,12142,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.816,0,1,1,1,0,2639,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.836,1,1,25,1,1,12193,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.853,0,1,1,1,0,2620,0.4883347935554864,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.873,1,1,25,1,1,12362,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.89,0,1,1,1,0,2663,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
260.91,1,1,25,1,1,12512,0.5676761363636365,65,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
260.927,0,1,1,1,0,2654,0.48839889631126954,61,1200,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
