time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
535.813,0,1,1,1,0,17109,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
535.833,1,1,0,1,1,12285,0.2636726856775968,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.85,0,1,1,1,0,17109,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
535.87,1,1,0,1,1,12360,0.2636726856775968,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.887,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
535.907,1,1,0,1,1,12352,0.26353365446975197,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.924,0,1,1,1,0,17109,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
535.944,1,1,0,1,1,12348,0.2634641388658296,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.961,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
535.981,1,1,0,1,1,9666,0.25686015649320326,30,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.998,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.018,1,1,0,1,1,12459,0.26353365446975197,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.035,0,1,1,1,0,17123,0.2577808499736312,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.055,1,1,0,1,1,12403,0.26353365446975197,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.072,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.092,1,1,0,1,1,12535,0.2638117168854415,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.109,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.129,1,1,0,1,1,12740,0.2641592949050534,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.146,0,1,1,1,0,17132,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.166,1,1,0,1,1,12878,0.26443735732074297,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.183,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.203,1,1,0,1,1,12921,0.2642983261128982,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.22,0,1,1,1,0,17132,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.24,1,1,0,1,1,13103,0.2646459041325101,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.257,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.277,1,1,0,1,1,13239,0.26478493534035485,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.294,0,1,1,1,0,17132,0.25784508641768145,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.314,1,1,0,1,1,13254,0.26478493534035485,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.331,0,1,1,1,0,17123,0.25784508641768145,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.351,1,1,0,1,1,13225,0.26450687292466535,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.368,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.388,1,1,0,1,1,13326,0.26478493534035485,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.405,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.425,1,1,0,1,1,13319,0.2646459041325101,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.442,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.462,1,1,0,1,1,13255,0.26443735732074297,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.479,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.499,1,1,0,1,1,13285,0.2645763885285877,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.516,0,1,1,1,0,17123,0.2579735593057819,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
536.536,1,1,0,1,1,13464,0.2650629977560444,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.553,0,1,1,1,0,17123,0.2579093228617317,33,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
