time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
256.097,1,1,0,1,1,17100,0.15821751452734253,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.114,0,1,1,1,1,16941,0.14774382131556235,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.134,1,1,0,1,1,17100,0.15821751452734253,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.151,0,1,1,1,1,16944,0.14780805775961262,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.171,1,1,0,1,1,17100,0.1582870301312649,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.188,0,1,1,1,1,16960,0.14780805775961262,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.208,1,1,0,1,1,17184,0.15807848331949775,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.225,0,1,1,1,1,16966,0.14787229420366285,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.245,1,1,0,1,1,17100,0.1582870301312649,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.262,0,1,1,1,1,16900,0.14774382131556235,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.282,1,1,0,1,1,17127,0.15821751452734253,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.299,0,1,1,1,1,16908,0.14774382131556235,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.319,1,1,0,1,1,17121,0.15814799892342016,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.336,0,1,1,1,1,16906,0.14774382131556235,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.356,1,1,0,1,1,17121,0.15821751452734253,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.373,0,1,1,1,1,16911,0.14767958487151212,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.393,1,1,0,1,1,17093,0.15807848331949775,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.41,0,1,1,1,1,16923,0.14761534842746188,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.43,1,1,0,1,1,17121,0.15821751452734253,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.447,0,1,1,1,1,16923,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.467,1,1,0,1,1,17121,0.15814799892342016,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.484,0,1,1,1,1,16929,0.14761534842746188,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.504,1,1,0,1,1,17104,0.15807848331949775,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.521,0,1,1,1,1,16924,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.541,1,1,0,1,1,17101,0.15814799892342016,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.558,0,1,1,1,1,16932,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.578,1,1,0,1,1,17117,0.15814799892342016,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.595,0,1,1,1,1,16913,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.615,1,1,0,1,1,17117,0.15807848331949775,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.632,0,1,1,1,1,16912,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.652,1,1,0,1,1,17117,0.15821751452734253,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.669,0,1,1,1,1,16910,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.689,1,1,0,1,1,17104,0.15814799892342016,20,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.706,0,1,1,1,1,16907,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.726,1,1,0,1,1,17117,0.15814799892342016,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.743,0,1,1,1,1,16963,0.14755111198341161,19,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
256.763,1,1,0,1,1,17117,0.15821751452734253,21,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
