time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
156.495,1,1,25,1,1,6197,0.5220170454545455,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.512,0,1,1,1,0,17014,0.5017963722699328,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.532,1,1,25,1,1,6490,0.5231306818181819,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.549,0,1,1,1,0,16858,0.501155344712102,62,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.569,1,1,25,1,1,6784,0.5237571022727273,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.586,0,1,1,1,0,16987,0.5010912419563189,65,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.606,1,1,25,1,1,7046,0.5241747159090909,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.623,0,1,1,1,0,16917,0.5009630364447527,62,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.643,1,1,25,1,1,7270,0.5245923295454545,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.66,0,1,1,1,0,17018,0.501219447467885,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.68,1,1,25,1,1,7480,0.5248011363636365,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.697,0,1,1,1,0,17230,0.501219447467885,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.717,1,1,25,1,1,7476,0.5244531250000001,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.734,0,1,1,1,0,16960,0.5010912419563189,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.754,1,1,25,1,1,7302,0.5241747159090909,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.771,0,1,1,1,0,17231,0.5017963722699328,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.791,1,1,25,1,1,6812,0.5222258522727273,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.808,0,1,1,1,0,17173,0.5016681667583666,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.828,1,1,25,1,1,6265,0.5188849431818182,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.845,0,1,1,1,0,17230,0.5017322695141497,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.865,1,1,25,1,1,5667,0.5095582386363637,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.882,0,1,1,1,0,17231,0.5015399612468004,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.902,1,1,25,1,1,5056,0.5023892045454545,61,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.919,0,1,1,1,0,17230,0.5019245777814989,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.938,1,1,25,1,1,4521,0.5148480113636364,62,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.956,0,1,1,1,0,17230,0.5019245777814989,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
156.975,1,1,25,1,1,4122,0.5147784090909091,62,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
156.993,0,1,1,1,0,17226,0.5020527832930651,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
157.012,1,1,25,1,1,3726,0.5232698863636364,62,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
157.03,0,1,1,1,0,17226,0.5023732970719804,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
157.049,1,1,25,1,1,3308,0.5314133522727273,62,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
157.067,0,1,1,1,0,17230,0.502822016362462,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
157.086,1,1,25,1,1,2911,0.5312741477272728,62,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
157.104,0,1,1,1,0,17226,0.5030784273855943,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
157.123,1,1,25,1,1,2519,0.5309261363636364,62,1200,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
157.141,0,1,1,1,0,17219,0.503655352187642,64,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
