time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
336.673,0,1,1,1,0,17231,0.17176825139035382,26,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.692,1,1,0,1,1,16690,0.18352119435508976,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.71,0,1,1,1,0,17230,0.17176825139035382,26,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.729,1,1,0,1,1,16701,0.18366022556293451,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.747,0,1,1,1,0,17228,0.17157554205820308,25,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.766,1,1,0,1,1,16613,0.18366022556293451,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.784,0,1,1,1,0,17231,0.17163977850225332,26,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.803,1,1,0,1,1,16631,0.18366022556293451,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.821,0,1,1,1,0,17231,0.17151130561415281,26,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.84,1,1,0,1,1,16618,0.1837297411668569,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.858,0,1,1,1,0,17231,0.17157554205820308,26,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.877,1,1,0,1,1,16661,0.18379925677077927,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.895,0,1,1,1,0,17231,0.17196096072250455,27,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.914,1,1,0,1,1,16637,0.18386877237470167,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.932,0,1,1,1,0,17231,0.17176825139035382,28,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
336.951,1,1,0,1,1,16632,0.1837297411668569,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.969,0,1,1,1,0,17231,0.1718967242784543,28,10000,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
