time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
635.383,0,1,1,1,0,17212,0.3090415323257263,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.403,1,1,0,1,1,17229,0.3552942516472969,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.42,0,1,1,1,0,17205,0.30923424165787705,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.44,1,1,0,1,1,17231,0.3551552204394521,42,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.457,0,1,1,1,0,17200,0.3090415323257263,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.477,1,1,0,1,1,17228,0.35543328285514164,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.494,0,1,1,1,0,17205,0.3090415323257263,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.514,1,1,0,1,1,17229,0.35564182966690877,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.531,0,1,1,1,0,17209,0.3091057687697766,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.551,1,1,0,1,1,17230,0.35543328285514164,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.568,0,1,1,1,0,17202,0.3091057687697766,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
635.588,1,1,0,1,1,17134,0.35466861121199544,44,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.605,0,1,1,1,0,17201,0.3091700052138268,39,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
