time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
82.779,1,1,25,1,1,8001,0.507330965909091,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.796,0,1,1,1,0,17134,0.4823732372676602,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
82.816,1,1,25,1,1,7937,0.5067045454545455,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.833,0,1,1,1,0,17139,0.48307836758127404,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
82.853,1,1,25,1,1,7887,0.5062173295454546,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.87,0,1,1,1,0,17131,0.4832065730928402,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
82.89,1,1,25,1,1,7899,0.5062173295454546,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.907,0,1,1,1,0,17139,0.4835270868717556,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
82.927,1,1,25,1,1,7965,0.5062173295454546,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.944,0,1,1,1,0,17139,0.4836552923833218,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
82.964,1,1,25,1,1,7936,0.5058693181818182,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
82.981,0,1,1,1,0,17139,0.48391170340645406,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.001,1,1,25,1,1,7891,0.5054517045454546,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.018,0,1,1,1,0,17139,0.48359118962753866,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.038,1,1,25,1,1,7787,0.5048948863636364,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.055,0,1,1,1,0,17139,0.4836552923833218,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.075,1,1,25,1,1,7614,0.5044076704545455,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.092,0,1,1,1,0,17139,0.4836552923833218,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.112,1,1,25,1,1,7515,0.5039900568181819,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.129,0,1,1,1,0,17139,0.4837834978948879,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.149,1,1,25,1,1,7306,0.5036420454545455,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.166,0,1,1,1,0,17085,0.48339888136018944,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.186,1,1,25,1,1,7147,0.5032940340909091,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.203,0,1,1,1,0,17141,0.4841040116738033,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.223,1,1,25,1,1,6951,0.5027372159090909,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.24,0,1,1,1,0,17134,0.4847450392316341,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.26,1,1,25,1,1,6822,0.5014147727272728,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.277,0,1,1,1,0,17139,0.485514272301031,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.296,1,1,25,1,1,6710,0.5002315340909091,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.314,0,1,1,1,0,17139,0.4860911971030787,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.333,1,1,25,1,1,6633,0.49939630681818187,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.351,0,1,1,1,0,17139,0.4855783750568141,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.37,1,1,25,1,1,6601,0.49890909090909097,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.388,0,1,1,1,0,17139,0.48545016954524794,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.407,1,1,25,1,1,6548,0.4982130681818182,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.425,0,1,1,1,0,17139,0.48545016954524794,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.444,1,1,25,1,1,6471,0.4979346590909091,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.462,0,1,1,1,0,17141,0.485514272301031,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.481,1,1,25,1,1,6394,0.4975170454545455,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.499,0,1,1,1,0,17131,0.485514272301031,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.518,1,1,25,1,1,6236,0.49689062500000003,57,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.536,0,1,1,1,0,17134,0.48538606678946483,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.555,1,1,25,1,1,6089,0.4961946022727273,58,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
83.573,0,1,1,1,0,17139,0.4858347860799464,63,2500,21038,0,54109,27242,63638,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
83.592,1,1,25,1,1,5977,0.4957073863636364,57,2500,7919,0,56503,20781,19748,0,5535,28954,29800,0,45489,47546,60647,0,33528,38069
