time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
550.998,1,1,0,1,1,8663,0.2658276693991906,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.015,0,1,1,1,0,17126,0.2651038045953591,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.035,1,1,0,1,1,8675,0.2656191225874235,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.052,0,1,1,1,0,17070,0.2650395681513088,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.072,1,1,0,1,1,8721,0.26575815379526824,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.089,0,1,1,1,0,17069,0.2651038045953591,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.109,1,1,0,1,1,8724,0.26568863819134586,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.126,0,1,1,1,0,16939,0.2650395681513088,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.146,1,1,0,1,1,8761,0.2656191225874235,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.163,0,1,1,1,0,16993,0.2651038045953591,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.183,1,1,0,1,1,8739,0.2658276693991906,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.2,0,1,1,1,0,16899,0.26497533170725857,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.22,1,1,0,1,1,8738,0.26575815379526824,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.237,0,1,1,1,0,16834,0.26497533170725857,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.257,1,1,0,1,1,8726,0.26554960698350105,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.274,0,1,1,1,0,16834,0.26491109526320833,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.294,1,1,0,1,1,8690,0.26554960698350105,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.311,0,1,1,1,0,16939,0.2650395681513088,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.331,1,1,0,1,1,8680,0.26520202896388917,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.348,0,1,1,1,0,16937,0.2651038045953591,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.367,1,1,0,1,1,8654,0.2650629977560444,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.385,0,1,1,1,0,17026,0.26516804103940933,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.404,1,1,0,1,1,8616,0.26485445094427723,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.422,0,1,1,1,0,17024,0.2651038045953591,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.441,1,1,0,1,1,8612,0.26485445094427723,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.459,0,1,1,1,0,16839,0.26497533170725857,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.478,1,1,0,1,1,8584,0.2647154197364325,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.496,0,1,1,1,0,16939,0.2650395681513088,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
551.515,1,1,0,1,1,8567,0.2646459041325101,31,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.533,0,1,1,1,0,16937,0.26497533170725857,34,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
