time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
610.158,0,1,1,1,0,17053,0.2981213368371847,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.178,1,1,0,1,1,17110,0.33993130318045034,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.195,0,1,1,1,0,16905,0.2978643910609838,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.215,1,1,0,1,1,16904,0.33895808472553696,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.232,0,1,1,1,0,17037,0.298185573281235,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.251,1,1,0,1,1,16929,0.33909711593338177,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.269,0,1,1,1,0,16989,0.29799286394908425,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.288,1,1,0,1,1,16916,0.3393056627451489,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.306,0,1,1,1,0,17094,0.2981213368371847,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.325,1,1,0,1,1,16916,0.339514209556916,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.343,0,1,1,1,0,17033,0.298185573281235,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.362,1,1,0,1,1,16934,0.3395837251608384,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.38,0,1,1,1,0,17042,0.2981213368371847,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.399,1,1,0,1,1,16973,0.3400703343882951,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.417,0,1,1,1,0,17117,0.29824980972528525,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.436,1,1,0,1,1,16938,0.3400703343882951,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.454,0,1,1,1,0,17038,0.2981213368371847,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.473,1,1,0,1,1,16886,0.3404874280118294,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.491,0,1,1,1,0,17116,0.29824980972528525,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.51,1,1,0,1,1,16903,0.34090452163536367,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.528,0,1,1,1,0,17059,0.2981213368371847,37,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.547,1,1,0,1,1,16877,0.34118258405105323,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.565,0,1,1,1,0,17083,0.2981213368371847,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.584,1,1,0,1,1,17129,0.3429899897530352,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.602,0,1,1,1,0,17125,0.298185573281235,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.621,1,1,0,1,1,17148,0.3432680521687247,43,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.639,0,1,1,1,0,17125,0.29824980972528525,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.658,1,1,0,1,1,17115,0.3439632082079485,42,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.676,0,1,1,1,0,17115,0.29824980972528525,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.695,1,1,0,1,1,16983,0.34410223941579327,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.713,0,1,1,1,0,17124,0.2983782826133857,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.732,1,1,0,1,1,17013,0.34431078622756045,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.75,0,1,1,1,0,17117,0.29824980972528525,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
610.769,1,1,0,1,1,16961,0.34431078622756045,41,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.787,0,1,1,1,0,17118,0.2983782826133857,38,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
