time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
309.478,1,1,25,1,1,17139,0.4669616477272728,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.496,0,1,1,1,0,17143,0.456531519412658,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.515,1,1,25,1,1,17145,0.4669616477272728,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.533,0,1,1,1,0,17143,0.4566596865994667,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.552,1,1,25,1,1,17169,0.46703125000000006,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.57,0,1,1,1,0,17143,0.45646743581925364,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.589,1,1,25,1,1,17022,0.4668224431818182,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.607,0,1,1,1,0,17144,0.456531519412658,57,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.626,1,1,25,1,1,16874,0.466265625,55,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.644,0,1,1,1,0,17143,0.45640335222584927,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.663,1,1,25,1,1,16870,0.4660568181818182,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.681,0,1,1,1,0,17143,0.45640335222584927,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.7,1,1,25,1,1,16867,0.4658480113636364,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.718,0,1,1,1,0,17143,0.4566596865994667,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.737,1,1,25,1,1,16873,0.4659176136363637,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.755,0,1,1,1,0,17144,0.456531519412658,57,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.774,1,1,25,1,1,17069,0.4664048295454546,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.792,0,1,1,1,0,17143,0.4566596865994667,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.811,1,1,25,1,1,17123,0.4665440340909091,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.829,0,1,1,1,0,17144,0.456531519412658,57,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.848,1,1,25,1,1,17165,0.4666136363636364,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.866,0,1,1,1,0,17143,0.45659560300606233,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.885,1,1,25,1,1,17047,0.4664744318181819,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.903,0,1,1,1,0,17143,0.4567237701928711,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.922,1,1,25,1,1,16921,0.4661960227272728,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.94,0,1,1,1,0,17143,0.4568519373796798,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.959,1,1,25,1,1,16817,0.4659176136363637,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
309.977,0,1,1,1,0,17143,0.45678785378627546,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
309.996,1,1,25,1,1,16973,0.465987215909091,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
310.014,0,1,1,1,0,17143,0.4567237701928711,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
310.033,1,1,25,1,1,17171,0.4661960227272728,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
310.051,0,1,1,1,0,17143,0.45678785378627546,58,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
310.07,1,1,25,1,1,16830,0.4659176136363637,54,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
