time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
61.589,1,1,25,1,1,16881,0.41058380681818185,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.606,0,1,1,1,0,16824,0.35169076060312565,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.626,1,1,25,1,1,16978,0.41079261363636366,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.643,0,1,1,1,0,16791,0.35175484419653,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.663,1,1,25,1,1,16985,0.4110014204545455,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.68,0,1,1,1,0,16724,0.35181892778993434,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.7,1,1,25,1,1,16908,0.41107102272727275,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.717,0,1,1,1,0,16498,0.35175484419653,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.737,1,1,25,1,1,16922,0.41107102272727275,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.754,0,1,1,1,0,16575,0.3518830113833387,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.774,1,1,25,1,1,16920,0.41127982954545456,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.791,0,1,1,1,0,16614,0.35181892778993434,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.811,1,1,25,1,1,16881,0.41114062500000004,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.828,0,1,1,1,0,16508,0.3516266770097213,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.848,1,1,25,1,1,17026,0.41127982954545456,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.865,0,1,1,1,0,16659,0.35169076060312565,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.885,1,1,25,1,1,16881,0.4112102272727273,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.902,0,1,1,1,0,16739,0.35181892778993434,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.922,1,1,25,1,1,17122,0.4114886363636364,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.939,0,1,1,1,0,16526,0.35169076060312565,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.959,1,1,25,1,1,16881,0.41134943181818184,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
61.976,0,1,1,1,0,16485,0.3519470949767431,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
61.996,1,1,25,1,1,16871,0.41127982954545456,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.013,0,1,1,1,0,16378,0.3518830113833387,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.032,1,1,25,1,1,16883,0.4114886363636364,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.05,0,1,1,1,0,16316,0.35201117857014746,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.069,1,1,25,1,1,17086,0.4116974431818182,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.087,0,1,1,1,0,17150,0.3531646832514259,50,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.106,1,1,25,1,1,17170,0.4117670454545455,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.124,0,1,1,1,0,17230,0.35329285043823466,53,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.143,1,1,25,1,1,16874,0.4114886363636364,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.161,0,1,1,1,0,17231,0.3532287668448303,51,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.18,1,1,25,1,1,16871,0.41141903409090913,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.198,0,1,1,1,0,17231,0.3531646832514259,52,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.217,1,1,25,1,1,17082,0.41162784090909094,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.235,0,1,1,1,0,17231,0.3528442652844041,52,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.254,1,1,25,1,1,16922,0.41162784090909094,49,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.272,0,1,1,1,0,17026,0.35258793091078666,50,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.291,1,1,25,1,1,16914,0.41134943181818184,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.309,0,1,1,1,0,17231,0.3527160980975954,52,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.328,1,1,25,1,1,16988,0.4114886363636364,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.346,0,1,1,1,0,16446,0.3516266770097213,46,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.365,1,1,25,1,1,17030,0.41141903409090913,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.383,0,1,1,1,0,16343,0.3514344262295082,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.402,1,1,25,1,1,17023,0.4114886363636364,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.42,0,1,1,1,0,16502,0.35137034263610384,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.439,1,1,25,1,1,17068,0.4112102272727273,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.457,0,1,1,1,0,16528,0.35130625904269946,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.476,1,1,25,1,1,17206,0.41114062500000004,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.494,0,1,1,1,0,16756,0.3514985098229126,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.513,1,1,25,1,1,17111,0.41086221590909094,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.531,0,1,1,1,0,16956,0.3514985098229126,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.55,1,1,25,1,1,17216,0.41086221590909094,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.568,0,1,1,1,0,16913,0.35130625904269946,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.587,1,1,25,1,1,17220,0.4107230113636364,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.605,0,1,1,1,0,16940,0.3511140082624864,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.624,1,1,25,1,1,17110,0.41023579545454547,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.642,0,1,1,1,0,16999,0.3511780918558908,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.661,1,1,25,1,1,17152,0.41023579545454547,47,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.679,0,1,1,1,0,17057,0.3511780918558908,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.698,1,1,25,1,1,17220,0.4099573863636364,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.716,0,1,1,1,0,17065,0.3511140082624864,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.735,1,1,25,1,1,17225,0.41002698863636367,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.753,0,1,1,1,0,17094,0.3509858410756777,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.772,1,1,25,1,1,17225,0.40981818181818186,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.79,0,1,1,1,0,17097,0.35092175748227333,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.809,1,1,25,1,1,17218,0.40974857954545457,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.827,0,1,1,1,0,16916,0.3507935902954646,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.846,1,1,25,1,1,17230,0.40981818181818186,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.864,0,1,1,1,0,17004,0.3509858410756777,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.883,1,1,25,1,1,17218,0.41002698863636367,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.901,0,1,1,1,0,17002,0.351049924669082,45,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.92,1,1,25,1,1,17225,0.41044460227272733,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.938,0,1,1,1,0,17116,0.35130625904269946,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.957,1,1,25,1,1,17225,0.41058380681818185,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
62.974,0,1,1,1,0,17086,0.35130625904269946,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
62.994,1,1,25,1,1,17218,0.4107230113636364,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
63.011,0,1,1,1,0,17041,0.3511780918558908,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
63.031,1,1,25,1,1,17218,0.41093181818181823,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
63.048,0,1,1,1,0,16936,0.3509858410756777,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
63.068,1,1,25,1,1,17220,0.41086221590909094,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
63.085,0,1,1,1,0,17108,0.3509858410756777,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
63.105,1,1,25,1,1,17225,0.41079261363636366,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
63.122,0,1,1,1,0,16818,0.3506013395152515,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
63.142,1,1,25,1,1,17225,0.41051420454545456,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
63.159,0,1,1,1,0,16844,0.35047317232844283,44,2500,16942,0,54109,27371,64150,0,29090,31398,35518,0,89,6224,24871,0,17323,30129
63.179,1,1,25,1,1,17225,0.41058380681818185,48,2500,7919,0,40375,20783,19812,0,5527,28698,29800,0,45489,47546,60647,0,33522,38069
