time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
666.472,1,1,0,1,1,17077,0.3845603208986199,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.49,0,1,1,1,0,17220,0.3276701011002972,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.509,1,1,0,1,1,17213,0.3846298365025423,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.527,0,1,1,1,0,17215,0.3274773917681465,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.546,1,1,0,1,1,17195,0.3844908052946975,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.564,0,1,1,1,0,16909,0.32741315532409626,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.583,1,1,0,1,1,17200,0.3844908052946975,46,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.601,0,1,1,1,0,17221,0.32760586465624697,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.62,1,1,0,1,1,17213,0.3844908052946975,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.638,0,1,1,1,0,16946,0.32741315532409626,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.657,1,1,0,1,1,17206,0.3843517740868527,46,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.675,0,1,1,1,0,17220,0.32773433754434744,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.694,1,1,0,1,1,17200,0.3844212896907751,46,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.712,0,1,1,1,0,17226,0.32773433754434744,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.731,1,1,0,1,1,17214,0.3844212896907751,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.748,0,1,1,1,0,17222,0.32773433754434744,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.768,1,1,0,1,1,17193,0.3843517740868527,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.785,0,1,1,1,0,16856,0.32760586465624697,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.805,1,1,0,1,1,17213,0.38469935210646466,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.822,0,1,1,1,0,16808,0.32754162821219673,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.842,1,1,0,1,1,17131,0.3846298365025423,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.859,0,1,1,1,0,16863,0.32760586465624697,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
666.879,1,1,0,1,1,17222,0.38476886771038704,45,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666.896,0,1,1,1,0,16869,0.3274773917681465,41,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
