time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
499.565,0,1,1,1,0,16931,0.23870262609070858,30,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
499.585,1,1,0,1,1,16869,0.2845273668543115,37,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.602,0,1,1,1,0,16933,0.23870262609070858,30,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
499.622,1,1,0,1,1,16874,0.28473591366607864,37,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.639,0,1,1,1,0,17074,0.23876686253475882,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
499.659,1,1,0,1,1,16813,0.2848749448739234,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.676,0,1,1,1,0,17074,0.23870262609070858,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
499.696,1,1,0,1,1,16808,0.284805429270001,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.713,0,1,1,1,0,17143,0.23870262609070858,31,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
499.733,1,1,0,1,1,16866,0.2849444604778458,37,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
