time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
568.086,1,1,0,1,1,5663,0.2929387549289198,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.103,0,1,1,1,0,17139,0.27595976363985036,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.123,1,1,0,1,1,5698,0.2928692393249974,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.14,0,1,1,1,0,17139,0.27595976363985036,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.16,1,1,0,1,1,5627,0.2927302081171526,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.177,0,1,1,1,0,17132,0.27602400008390066,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.197,1,1,0,1,1,5667,0.2927302081171526,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.214,0,1,1,1,0,17136,0.27595976363985036,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.234,1,1,0,1,1,5714,0.2924521457014631,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.251,0,1,1,1,0,17136,0.2760882365279509,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.271,1,1,0,1,1,5816,0.2925216613053855,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.288,0,1,1,1,0,17132,0.27615247297200113,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.308,1,1,0,1,1,5997,0.29217408328577354,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.325,0,1,1,1,0,17132,0.27621670941605136,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.345,1,1,0,1,1,6090,0.2919655364740064,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.362,0,1,1,1,0,17128,0.2762809458601016,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.382,1,1,0,1,1,6051,0.29161795845439453,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.399,0,1,1,1,0,17102,0.27621670941605136,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.419,1,1,0,1,1,5929,0.29161795845439453,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.436,0,1,1,1,0,17121,0.27634518230415184,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.456,1,1,0,1,1,5757,0.2915484428504721,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.473,0,1,1,1,0,17104,0.2762809458601016,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.493,1,1,0,1,1,5633,0.2916874740583169,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.51,0,1,1,1,0,17104,0.27621670941605136,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.53,1,1,0,1,1,5598,0.2916874740583169,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.547,0,1,1,1,0,17102,0.2762809458601016,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.567,1,1,0,1,1,5677,0.29161795845439453,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.584,0,1,1,1,0,17104,0.2760882365279509,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
568.604,1,1,0,1,1,5881,0.2914789272465497,33,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568.621,0,1,1,1,0,17102,0.2762809458601016,35,2500,21038,0,54109,27371,64182,0,29098,31398,35518,0,601,6224,24615,0,17323,30129
