time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
920.962,0,1,17,1,0,15684,0.9013514747990271,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.003,1,1,25,1,0,4061,0.8927527901713126,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.039,0,1,17,1,0,15915,0.9017367226155818,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.08,1,1,25,1,0,4045,0.8930316447051784,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.116,0,1,17,1,0,15808,0.9014798907378787,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.157,1,1,25,1,0,4027,0.8933104992390442,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.193,0,1,17,1,0,15690,0.901094642921324,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.234,1,1,25,1,0,4024,0.8938682083067757,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.27,0,1,17,1,0,15728,0.9009662269824724,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.311,1,1,25,1,0,4079,0.8940076355737087,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.347,0,1,17,1,0,15686,0.9008378110436209,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.388,1,1,25,1,0,4157,0.8944259173745073,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.425,0,1,17,1,0,15743,0.9009662269824724,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
921.465,1,1,25,1,0,4191,0.894704771908373,52,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
921.502,0,1,17,1,0,15697,0.9008378110436209,56,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
