time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
693.04,0,1,17,1,0,7679,0.5675984497238495,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.081,1,1,25,1,0,4760,0.6145953926401915,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.117,0,1,17,1,0,7770,0.5681121134792557,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.158,1,1,25,1,0,4760,0.6147348199071243,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.195,0,1,17,1,0,7878,0.5690110250512166,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.235,1,1,25,1,0,4794,0.6147348199071243,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.272,0,1,17,1,0,8026,0.5697815206843259,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.312,1,1,25,1,0,4876,0.6147348199071243,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.349,0,1,17,1,0,8184,0.5706804322562867,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.389,1,1,25,1,0,4903,0.6143165381063257,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.426,0,1,17,1,0,8293,0.5711940960116929,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.467,1,1,25,1,0,4969,0.6141771108393927,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.503,0,1,17,1,0,8382,0.571450927889396,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.544,1,1,25,1,0,5002,0.613898256305527,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.58,0,1,17,1,0,8459,0.5719645916448022,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.621,1,1,25,1,0,4997,0.613898256305527,36,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.657,0,1,17,1,0,8518,0.5722214235225053,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.698,1,1,25,1,0,5022,0.6134799745047284,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.734,0,1,17,1,0,8545,0.5723498394613569,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.775,1,1,25,1,0,5067,0.6132011199708626,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.811,0,1,17,1,0,8601,0.5727350872779116,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.852,1,1,25,1,0,5123,0.6130616927039296,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.888,0,1,17,1,0,8574,0.572863503216763,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
693.929,1,1,25,1,0,5157,0.6129222654369968,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
693.965,0,1,17,1,0,8516,0.57260667133906,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.006,1,1,25,1,0,5265,0.6127828381700638,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.042,0,1,17,1,0,8459,0.57260667133906,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.083,1,1,25,1,0,5310,0.612643410903131,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.119,0,1,17,1,0,8353,0.57260667133906,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.16,1,1,25,1,0,5429,0.612643410903131,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.196,0,1,17,1,0,8234,0.5724782554002085,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.237,1,1,25,1,0,5454,0.6125039836361981,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.273,0,1,17,1,0,8087,0.5723498394613569,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.314,1,1,25,1,0,5488,0.6125039836361981,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.35,0,1,17,1,0,8018,0.5720930075836538,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.391,1,1,25,1,0,5472,0.612643410903131,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.427,0,1,17,1,0,8004,0.5720930075836538,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.468,1,1,25,1,0,5447,0.6127828381700638,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.504,0,1,17,1,0,8137,0.5724782554002085,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.545,1,1,25,1,0,5384,0.6129222654369968,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.581,0,1,17,1,0,8233,0.5727350872779116,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.622,1,1,25,1,0,5293,0.6129222654369968,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.658,0,1,17,1,0,8312,0.5729919191556146,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.699,1,1,25,1,0,5237,0.6127828381700638,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.735,0,1,17,1,0,8376,0.5729919191556146,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.776,1,1,25,1,0,5202,0.6129222654369968,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.812,0,1,17,1,0,8345,0.5729919191556146,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.853,1,1,25,1,0,5248,0.6127828381700638,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.889,0,1,17,1,0,8233,0.572863503216763,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
694.93,1,1,25,1,0,5330,0.612643410903131,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
694.966,0,1,17,1,0,8161,0.57260667133906,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
695.007,1,1,25,1,0,5447,0.6125039836361981,35,1600,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
695.043,0,1,17,1,0,8242,0.5732487510333177,37,1600,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
