distance_mm,mean_range_cm_sensor_0,mean_absolute_error_cm_sensor_0,std_dev_cm_sensor_0,mean_range_cm_sensor_1,mean_absolute_error_cm_sensor_1,std_dev_cm_sensor_1,sensor_0_type,sensor_1_type,material,medium,frequency_hz
200,41.88973211722114,21.889732117221143,0.07482722409451108,33.680264261489604,13.680982360716753,1.2557209779633578,cone,no_cone,plastic,air,13
300,36.29498720612553,6.294987206125532,0.03169255444459447,33.130098844750044,3.1300988447500377,0.027045035651886113,cone,no_cone,plastic,air,13
400,39.730683406473155,0.2693165935268441,0.04360228021284813,33.80025908246905,6.199740917530942,0.011372577069899454,cone,no_cone,plastic,air,13
500,43.489722343136485,6.510277656863516,0.04835886646902468,50.71422095332445,0.7142209533244444,0.06065685944667395,cone,no_cone,plastic,air,13
600,57.16341346288243,2.8365865371175762,0.3436251916920544,61.28070055629989,1.2807005562998888,0.06307662159064446,cone,no_cone,plastic,air,13
700,69.94634896153767,0.05365103846233009,0.031898653941841944,70.21640155161273,0.2164015516127464,0.018536479251228095,cone,no_cone,plastic,air,13
800,79.96736176298717,0.040215275658981774,0.0398798184643056,75.87480129817011,4.163900063102333,3.970502708676905,cone,no_cone,plastic,air,13
900,90.17791557084199,0.17791557084197038,0.03148852588543357,89.36664056835835,0.6333594316416601,0.0946385892953583,cone,no_cone,plastic,air,13
1000,96.64770573703164,3.4423443249434134,2.6008428341828966,99.62237779605643,0.5162202109664227,1.5032567350417896,cone,no_cone,plastic,air,13
